Job,StockCode,Warehouse,Line,StockDescription,UnitQtyReqd,UnitCost,OperationOffset,OpOffsetFlag,Uom,Bin,QtyIssued,ValueIssued,QtyBilled,ValueBilled,Decimals,AllocCompleted,SequenceNum,AutoNarrCode,PhantomParent,NonConformFlag,ApplyCostUom,CostUom,BulkIssueItem,ScrapPercentage,ScrapQuantity,InclScrapOnDoc,DockToStock,HierarchyJob1,HierarchyJob2,HierarchyJob3,HierarchyJob4,HierarchyJob5,KitIssueItem,CompletedJobFlag,Version,Release,EccConsumption,SubJob,FixedQtyPerFlag,FixedQtyPer,NetUnitQtyReqd,ReservedLotSerFlag,RollUpCostFlag,CoProductCostVal,ReservedLotQty,ReservedSerQty,ConvFactUom,ConvMulDiv,UnitQtyReqdEnt,QtyIssuedEnt,QtyBilledEnt,ScrapQuantityEnt,NetUnitQtyReqdEnt,FixedQtyPerEnt,RefDesignator,AssemblyPlace,ItemNumber,ComponentType,QtyTotRequired,QtyTotRequiredEnt,QtyOutstanding,QtyOutstandingEnt,QtyToIssue,QtyToIssueEnt,QtyReserved,QtyReservedEnt,LineStatus,SalesOrderInitLine,CreatedBy,ProductCode,LibraryCode,FirstSeq,SecondSeq,OvrEccSpecIss,JobNest,TimeStamp,WipBranch,WipCtlGlCode,PickQuantity,ReservedBinQty,CapacityIssued,Line,OpCompViaJob,TransferQtyOrPct,TransferQtyPct,ParentQtyPlanned,OperYieldPct,OperYieldQty,ParIssQty,HoursBilled,CoProductCostVal,QtyScrappedEnt,TransferQtyPctEnt,ParentQtyPlanEnt,OperYieldQtyEnt,ParIssQtyEnt,QtyCompletedEnt,ResourceMask,SchStartRunDate,SchStartRunTime,ScheduledMachine,AllowOpSplit,CreatedBy,ProductCode,LibraryCode,FirstSeq,SecondSeq,JobNest,TimeStamp,WipBranch,WipCtlGlCode,ProductionBin
403,B115,SA,0,Radially Spoked Rear Wheel,1,695.15,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000317E0, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346769, , , 
404,B1201,RM,0,Bottom Bracket,1,22,2,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000317E2, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034676A, , , 
404,B1202,RM,0,Double Butted Iron Tubing,1.02,250,1,O,3MT, ,0,0,0,0,3, ,0,0, ,Y,N,3MT,N,2,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1.02,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000317E3, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034676B, , , 
404,B1203,RM,0,Frame Paint - Pewter,1.5,50,2,O,LTR, ,0,0,0,0,3, ,0,0, ,Y,N,LTR,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1.5,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000317E5, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034676C, , , 
404,B1204,RM,0,Head Tube Lower Lug,1,5,2,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000317E7, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034676D, , , 
404,B1205,RM,0,Head Tube Upper Lug,1,3.5,2,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000317E9, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034676E, , , 
404,B1206,RM,0,Seat Tube Upper Lug,2,3.5,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,2,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000317EC, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034676F, , , 
404,B1207,RM,0,Chain Stay Tube,1,95,2,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000317EE, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346770, , , 
404,B1208,RM,0,Seat Stay Tube,1,82,2,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000317F1, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346771, , , 
405,B1209,RM,0,Bicycle Stem,1,199,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000317F2, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346772, , , 
405,B1210,RM,0,Handle Bar Frame,1,220,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000317F4, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346773, , , 
405,B1211,RM,0,Handle Bar Brake Hood,1,17,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000317F6, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346774, , , 
405,B1212,SA,0,Bicycle Brake Assembly,1,214.14,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000317F9, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346775, , , 
405,B1213,FS,0,Adhesive for Rubber,0.5,4.5,1,O,LTR, ,0,0,0,0,3, ,0,0, ,Y,N,LTR,F,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,0.5,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000317FB, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346776, , , 
407,B1215,RM,0,Small Flange Bicycle Wheel,1,50,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000317FC, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346777, , , 
407,B1216,RM,0,Ball Bearing,2,22,2,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,2,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000317FE, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346778, , , 
407,B1217,RM,0,Quick Release Lever F/Wheel,1,15,2,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x00000000000317FF, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346779, , , 
407,B1218,RM,0,Steel Rim Bicycle,1,180,3,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031803, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034677A, , , 
407,B1219,RM,0,Straight Gauge Spokes,24,12,4,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,24,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031804, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034677B, , , 
407,B1220,RM,0,"Rubber Tubing 1 x 17""",1,18,4,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031806, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034677C, , , 
407,B1221,RM,0,Bicycle Tires,1,35.5,4,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031807, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034677D, , , 
408,B1215,RM,0,Small Flange Bicycle Wheel,1,50,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031809, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034677E, , , 
408,B1216,RM,0,Ball Bearing,2,22,2,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,2,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x000000000003180D, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034677F, , , 
408,B1218,RM,0,Steel Rim Bicycle,1,180,3,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x000000000003180F, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346780, , , 
408,B1219,RM,0,Straight Gauge Spokes,24,12,4,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,24,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031810, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346781, , , 
408,B1220,RM,0,"Rubber Tubing 1 x 17""",1,18,4,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031811, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346782, , , 
408,B1221,RM,0,Bicycle Tires,1,35.5,4,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031813, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346783, , , 
441,LOT111,SA,0,Racing Diamond Frame,1,697.3,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031814, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346784, , , 
441,LOT112,RM,0,Racing Drive Train Assembly,1,5,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031815, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346785, , , 
441,LOT113,SA,0,Racing Handle Bar Assembly,1,709.39,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031817, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346786, , , 
441,LOT114,SA,0,Racing Spoked Front Wheel,1,710.15,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031818, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346787, , , 
441,LOT115,SA,0,Racing Spoked Rear Wheel,1,673.15,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x000000000003181A, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346788, , , 
442,LOT1201,RM,0,Racing Bottom Bracket,1,22,2,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x000000000003181B, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346789, , , 
442,LOT1202,RM,0,Racing Dble Butted Iron Tubing,1,250,1,O,3MT, ,0,0,0,0,3, ,0,0, ,Y,N,3MT,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x000000000003181C, , ,0,0,0,0, , ,0,25,0,0,0,0, ,0,0,25,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034678A, , , 
442,LOT1203,RM,0,Racing Frame Paint - Pewter,1.5,50,2,O,LTR, ,0,0,0,0,3, ,0,0, ,Y,N,LTR,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1.5,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x000000000003181D, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034678B, , , 
442,LOT1204,RM,0,Racing Head Tube Lower Lug,1,5,2,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x000000000003181E, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034678C, , , 
442,LOT1205,RM,0,Racing Head Tube Upper Lug,1,3.5,2,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x000000000003181F, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034678D, , , 
442,LOT1206,RM,0,Racing Seat Tube Upper Lug,2,3.5,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,2,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031821, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034678E, , , 
442,LOT1207,RM,0,Racing Chain Stay Tube,1,95,2,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031823, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034678F, , , 
442,LOT1208,RM,0,Racing Seat Stay Tube,1,82,2,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031824, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346790, , , 
443,B1213,FS,0,Adhesive for Rubber,0.5,4.5,1,O,LTR, ,0,0,0,0,3, ,0,0, ,Y,N,LTR,F,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,0.5,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031826, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346791, , , 
443,LOT1209,RM,0,Racing Bicycle Stem,1,199,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031827, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346792, , , 
443,LOT1210,RM,0,Racing Handle Bar Frame,1,220,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031828, , ,0,0,0,0, , ,0,10,0,0,0,0, ,0,0,10,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346793, , , 
443,LOT1211,RM,0,Racing Handle Bar Brake Hood,1,17,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x000000000003182A, , ,0,0,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346794, , , 
443,LOT1212,SA,0,Racing Bicycle Brake Assembly,1,214.14,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x000000000003182C, , ,0,0,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346795, , , 
444,B1213,FS,0,Adhesive for Rubber,0.1,4.5,1,O,LTR, ,0,0,0,0,3, ,0,0, ,Y,N,LTR,F,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,0.1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x000000000003182D, , ,0,0,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346796, , , 
444,LOT1301,RM,0,Front Cantilever Assembly,1,85,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x000000000003182F, , ,0,0,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346797, , , 
444,LOT1302,RM,0,Rear Cantilever Assembly,1,85,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031830, , ,0,0,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346798, , , 
444,LOT1303,RM,0,Front Cable Brake Assembly,1,3.82,1,O,LTH, ,0,0,0,0,3, ,0,0, ,Y,N,LTH,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031832, , ,0,0,0,0, , ,0,5,0,0,0,0, ,0,0,5,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x0000000000346799, , , 
444,LOT1304,RM,0,Racing Rubber Brake Pads,4,0.63,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,4,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031833, , ,0,0,0,0, , ,0,6,0,0,0,0, ,0,0,6,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034679A, , , 
444,LOT1305,RM,0,Rear Cable Brake Assembly,1,6,1,O,EA, ,0,0,0,0,3, ,0,0, ,Y,N,EA,N,0,0,N,0, , , , , , , ,     ,     , ,, ,0,0, , , ,0,0,1,M,1,0,0,00:00.0,00:00.0,00:00.0, , , , ,0,0,0,0,0,0,0,0, ,0, , ,     ,0,0, , ,0x0000000000031834, , ,0,0,0,0, , ,0,6,0,0,0,0, ,0,0,6,0,0,0, ,NULL,0, , , , ,     ,0,0, ,0x000000000034679B, , , 
